-0.0,-1.6051639550280732,-1.9094508984067262,-1.940019893533583,-1.816119473480523,-1.9357835091060949,-1.6612597247552046,-2.124538238591274,-1.7822442207157547,-1.9262825649991917,-1.9516744796601238,-1.8594233270121707,-1.6859824696333812,-2.1305973409740075,-2.352523987717403,-2.133925558705032,-1.7483565533817513,-1.6512212384933271,-1.8133197467014717,-2.147121498828727,-1.660760299719276,-1.9363973781500095,-1.5505666284675768,-2.3469205353041365,-1.7975332890643216,-1.9303978498410943,-1.7335854432453435,-1.9666681154710994,-1.9789924436354929,-2.1440695068044584,-1.9712452525140043,-2.087107805904558,-2.0835656222506462,-1.7301117574387992,-1.45504065956159,-2.160358132338098,-2.136821633534327,-2.07921271656156,-1.9631289294629903,-1.9121766156908355,-2.009457855614378,-1.612768570344178,-1.5083375134406847,-1.7626962767160148,-2.0784613222707704,-1.803027667645781,-1.7024314986183438,-1.866065072857435,-1.7458772961809477,-2.2270491327664312,-1.7197268746191725,-1.67331968757108,-1.8607466723051822,-2.1767718214908545,-1.5186794882797403,-2.0441248729219574,-1.4056679718019445,-1.8159587352996225,-1.5231251911710513,-1.5701007921359538,-1.5009129807088857,-1.7570764006919548,-1.5340324114726993,-1.6918705549982018,-1.5654637268465597,-1.6235457284429147,-1.6362943026496533,-1.7471476219778341,-1.7520830595875267,-1.8336961824016442,-1.9935565282513248,-1.336854415192859,-1.9212148988663185,-2.2290743602500718,-1.924270440189864,-2.2811211803013824,-1.7957575386886995,-1.6561812797858735,-1.4990347263134638,-1.7074115495586224,-1.5725297072374669,-1.6661991562919436,-2.189426896907276,-2.1366144753861493,-1.5479027043033518,-2.03194510862541,-2.0185089343787976,-2.035031584478312
-1.6051639550280732,-0.0,-2.2980361372275344,-2.0260657420390795,-1.7213048994006759,-1.8280528666486788,-2.2514942647014986,-2.019777879055019,-1.65627673331716,-2.15528213564267,-1.7040313196270325,-1.8408815074063198,-2.1103420492729783,-1.9925592263387952,-2.369345974000661,-1.7377073116489656,-1.882866381087513,-1.8401498858919647,-1.8571796911024312,-2.1127706343753254,-1.571352870485523,-2.0711916182450376,-1.3202672991599504,-2.232650642094074,-2.0408733960968157,-2.0630067419610216,-1.583741911221987,-2.4153447522627,-1.9108619424746702,-1.9300522121338068,-1.9256034765017807,-1.9933462112473073,-1.980440327429213,-1.8663029637734754,-1.7600313933996325,-2.1106412085450255,-1.8913740263715737,-2.160594932339789,-2.0599288085374905,-2.0366750600875827,-2.064323326734306,-1.5391287897197103,-1.8752044146218245,-1.9121904146572455,-2.4137047724132374,-2.169220655383389,-2.1270008486753085,-1.8790500216009753,-1.909032291935704,-2.2965560369622136,-2.088812978400573,-1.4020575638114958,-2.167139482663341,-2.0485536910655457,-1.5027342659544654,-1.6759195525090882,-1.7880070664668346,-1.7904409413214697,-2.1390428498233525,-1.500806095450862,-1.883739537114521,-1.8788560147553541,-2.1601485793719575,-1.729541069767835,-1.9112022663163508,-1.7867738395155128,-2.165387530973681,-1.8518357873258406,-1.663082090965503,-2.172758485186934,-1.4235710914180855,-1.9148073213874515,-2.081671806451365,-1.9419540537294389,-1.7642905312314126,-2.3666266048034803,-2.0921818645502857,-1.8844278045568001,-2.0819167391294138,-1.8714197060534548,-1.6376992547325182,-1.6121597292278345,-2.0687755396478726,-2.047636002214472,-1.9967829832066106,-2.2839376041067263,-2.2282004485390523,-1.901514758222281
-1.9094508984067262,-2.2980361372275344,-0.0,-1.8254577160052516,-1.5347491115627718,-1.8943586849658918,-1.594076051076366,-1.8616901666749301,-1.836607985984017,-2.2195553172076212,-1.8676144949262963,-1.4878241364220246,-1.8759900002785452,-1.688794472167929,-2.3437416431776112,-1.9217956495843869,-1.374433656087193,-1.86722831164269,-1.561479451945513,-1.9030012228160267,-2.089371012348235,-1.7230109988347806,-1.851731694275147,-2.0153571356118967,-2.0291114455166395,-1.8645208339891306,-1.8148345764720861,-1.8865360564796856,-1.7247074983981763,-2.1994631865053735,-1.5964443503626304,-1.939079330932468,-1.8391376684187872,-2.1074209683434852,-1.6658295389673914,-2.138531116243959,-2.0195507885858714,-2.071649005772079,-1.7758679790034926,-1.0073210827609007,-2.1268616583956126,-1.7520726227656047,-1.3763810407863983,-1.7811004324044228,-1.6113166350042567,-1.8137824781954517,-1.8635107738777479,-1.8608044988966965,-1.8692815707401267,-1.9137212627226659,-2.0929468470489474,-1.7397777369971605,-1.844409549016236,-1.6430973305802565,-1.6249404000737808,-1.7357434409143095,-1.794103216144895,-1.7516470713316448,-1.976671110881224,-1.8295898088185047,-1.912330814555338,-1.9254843695618582,-1.746151851115433,-1.9879661740102954,-1.987559623888291,-1.6420366457021005,-1.7811703258332612,-1.5792232931806678,-2.2247499576806202,-1.5631818683539758,-2.1144845476768097,-1.731257906539254,-1.838663117982188,-1.6444925189817734,-2.11625881437637,-1.8002408057398593,-1.6746353844910526,-1.7269180699735083,-1.8724003878186344,-1.7688317376252738,-2.075107522311145,-2.0094453173750733,-2.1114203675322214,-2.185941160341031,-1.7898574440498762,-1.8289030378577646,-1.991702109603365,-1.7732231922444175
-1.940019893533583,-2.0260657420390795,-1.8254577160052516,-0.0,-1.6495831278366342,-1.9809528303162076,-1.4458896759199957,-1.6308991148472607,-2.1181488490080596,-2.130946958117224,-1.8847638432722296,-1.6795216439625185,-2.235940922808772,-2.1511015644302103,-1.902075593990687,-1.5088114527474712,-1.2722797703349025,-1.8881158587565068,-2.0018200348876567,-2.2472254906522484,-1.9268499382083282,-1.776202650839253,-1.7133769026677272,-1.9798186269470082,-1.8512742591019176,-1.872853631130536,-1.9739696159320117,-1.87304470187851,-1.9001602248914096,-1.7265383349867045,-2.055851360122942,-2.249017288191316,-1.6525898261263858,-1.522755361008981,-1.7260010192008188,-1.9143201737298647,-1.8311309543008083,-1.7937089974778613,-1.8224352232214118,-1.5976228254338076,-1.7185131671060423,-2.1181573350667504,-1.919560362613688,-1.9927545647367009,-2.4068984964351072,-2.1701288071641107,-2.126976694699628,-1.961719644995239,-1.8347458404790213,-2.1571961413940057,-2.1156154394984306,-1.7504938468380498,-1.9522993161584876,-1.8682488301907154,-1.6876588030698274,-1.72145317739983,-2.046052127124456,-2.158463578482253,-1.9229747528327745,-1.8563217475343354,-1.7981640970266266,-1.8645710459002178,-1.6589917617157772,-2.3417883259154832,-1.8072250408521988,-1.7707460104505415,-1.6276420369485471,-1.722162380144738,-1.7109852285143958,-1.9356013015903983,-2.0175826155645407,-2.141264995838437,-1.854287532665404,-1.7706308933043984,-1.7463494821545362,-2.4866521891495497,-1.6107624920869736,-1.5398354513824286,-2.166177613676578,-1.460874331007302,-1.702584658028528,-1.5622517189296186,-2.0299304097966475,-1.5889145892730614,-2.0940041230756585,-1.4180644416145178,-2.064616365736782,-1.766013647853668
-1.816119473480523,-1.7213048994006759,-1.5347491115627718,-1.6495831278366342,-0.0,-1.3472424886454701,-1.5701374841941214,-1.713477126119211,-1.6392203870303454,-1.4625417602678745,-1.4177884762661697,-1.082367919974246,-1.6146998379132405,-1.5775776700000517,-1.9790240147367615,-1.3989787817447457,-1.4520562663958865,-1.8079024008058713,-1.2491531727988547,-1.316238112346569,-1.48512846682457,-1.5596160172192541,-1.1975169322994643,-1.6423005197422473,-1.5276521746179355,-1.0390066221619763,-1.3085446536973158,-1.8213589443520106,-1.5427817294010229,-1.4225558656463537,-1.579864998571743,-1.7428597806715955,-1.4748050884445978,-1.7442196761972435,-1.5625136336275398,-1.7446604371622776,-1.6474720185978324,-1.2649788803679949,-1.7707596154796796,-1.2973463348287866,-1.270883313194573,-1.5871242794714955,-1.3587565237225343,-1.6999850861576524,-1.392735841182542,-1.544855673408407,-1.7965452369500758,-1.4821408717089668,-1.5431741725553199,-1.5175001045168919,-1.7247740322711773,-1.178732463945688,-1.8237587662353174,-1.4644809224255668,-1.462235151564135,-1.1469051193725286,-1.7111639146405213,-1.7806419976887167,-1.9666284564289302,-1.5430906197533423,-1.6111258761769358,-1.8156185669385936,-1.6410349765457646,-1.7637402168885075,-1.3390632694389133,-1.5474395022862164,-1.7127206623264435,-1.6625802462758412,-1.7716940732333633,-1.6329068042788413,-1.5702930861081112,-1.741582590880738,-1.605128939530629,-1.4216401959537097,-1.1235913153759847,-1.5354625480345552,-1.597746638510362,-1.5634040212713474,-1.4254249748672627,-1.4035571092992738,-1.6292160472800394,-1.2557049852583975,-1.708485223570367,-1.482657006347419,-1.7637725129101856,-1.6405030266343352,-1.7149348929554717,-1.7106088814833587
-1.9357835091060949,-1.8280528666486788,-1.8943586849658918,-1.9809528303162076,-1.3472424886454701,-0.0,-2.109155814961975,-1.7221437661377508,-1.8935131261730085,-2.002582232097244,-1.988378420330325,-1.460498468753283,-2.0805408140281085,-2.0029039407867844,-1.8836181405478212,-1.4939893115624894,-1.7828707883890151,-1.9368211784595917,-1.570354980946698,-1.692648678050661,-2.080605774950727,-2.171910684316588,-1.525681825208093,-2.111131197777135,-2.0633149335810677,-1.5433149598661289,-1.6879398097184553,-2.284663102173095,-1.7888967816604922,-1.8745445045902769,-1.6322746463300724,-1.9235120141775826,-1.8135226042756616,-1.7839961193865115,-1.7628800507183553,-1.8716565253886484,-2.1255637642099283,-1.760892791117511,-1.8680338064363087,-1.8177344717599913,-2.006151704418966,-1.6885915242684335,-1.5354415940126669,-2.1566262223904498,-2.239107914565104,-2.117729785662272,-2.365941024123539,-1.6272943734038736,-2.0838588619905205,-1.4892317406911286,-1.9993296065494464,-1.3895775646319561,-1.9579935345488229,-1.9517844663559696,-1.7260785439123736,-1.434299288475264,-1.8178607462172065,-1.4992326022256557,-1.7641268749759376,-1.78198357115001,-2.0233607885125235,-1.7118005964187872,-1.835083367733547,-1.7998565142888332,-1.9091530922348154,-1.838691366500757,-2.03458216396283,-1.89766594304409,-1.9876777233302487,-2.095201988746869,-1.8080147510474396,-1.5875635379932609,-1.7587754049573874,-1.8628831091816362,-1.880096860158065,-2.024285784640309,-1.5015456573237804,-1.5262585653925762,-1.986299978276812,-1.802759231018128,-1.8416263144319707,-1.7165881605218942,-1.7472191375303066,-1.2149874651308497,-2.246861916822149,-1.846102786751879,-1.6415977553635788,-2.110180452314299
-1.6612597247552046,-2.2514942647014986,-1.594076051076366,-1.4458896759199957,-1.5701374841941214,-2.109155814961975,-0.0,-2.190202936847966,-1.6899530297846856,-1.8706256592510901,-1.560598837665137,-1.6302319254285125,-1.5897067600784724,-2.1694727491086536,-2.227578854273284,-1.764701428662121,-1.4612316809170005,-1.8985689957015264,-1.7204830202328099,-2.019496113624125,-1.9366098370044234,-1.719769662238339,-1.7256529987210343,-2.093456296027714,-1.6181105489571899,-1.6850167376421377,-1.9738218085909538,-1.7920366116607394,-1.88601449484909,-1.8815929367777118,-2.0121713749028194,-2.0147962228578757,-1.8193032951189727,-1.6114555583458476,-1.6585087739667854,-2.0614355144826937,-2.0828766399542635,-1.7687475771090686,-2.0580513107245255,-1.355246466805801,-1.8447028736256759,-1.8265342388606627,-1.6396512435210673,-2.0372082084658394,-1.8069903599519481,-2.0200379190568873,-1.9150931883015552,-2.13326948044475,-1.7616071005289875,-1.906973303000268,-2.118649906893846,-1.9014254071749204,-2.059175691331564,-1.9428619789057373,-1.7659835729749769,-1.9970082929806379,-1.9720235374583501,-2.257947274337791,-1.9451800689205612,-1.974400255547293,-1.475657834533662,-1.8266439096013654,-1.7287148699325463,-2.1067083361442123,-1.6261777285107641,-1.709709302105193,-1.3661485494644239,-1.7354346882794744,-1.8170427508226348,-1.6983092647500955,-1.9976589850922528,-1.8734429790082174,-1.6901028245147343,-1.7633744124866153,-1.5759052889821101,-2.3074476029337436,-1.6805873321795304,-1.4885791063494216,-1.6487019821290485,-1.5064386558722629,-1.6643258597922872,-1.829673133446667,-1.9711811229339111,-1.949340541720061,-1.9047552006654982,-1.347635422127906,-2.2408007594820156,-2.2443973057275826
-2.124538238591274,-2.019777879055019,-1.8616901666749301,-1.6308991148472607,-1.713477126119211,-1.7221437661377508,-2.190202936847966,-0.0,-1.9333327896863937,-1.9887245355966687,-2.069824413370333,-1.6221244587229062,-2.45093661586042,-1.8564667718075814,-1.8214714426586733,-1.8630376865088805,-1.8717587236277715,-1.698387235808494,-1.972138168803362,-2.1729876064050933,-2.1708961777759503,-1.9830132893545096,-1.8962828246549441,-1.8860122579586935,-2.274034798464124,-1.7913220340306788,-2.0528489524111606,-1.760299689395857,-2.180036016321367,-2.031161313523434,-1.8134492806866227,-1.875869829991742,-1.5116646564657543,-1.8785568229049792,-1.8240581018940665,-1.7584483483645044,-2.1495080776620745,-1.7942049145303511,-1.5885245709733724,-1.9570046875839349,-2.068772518868425,-1.92570637697816,-1.9291886057342416,-1.7457012570855157,-2.211966690163637,-2.039412677086607,-2.2864475483450404,-1.5606934565774968,-1.9654696447067823,-1.9259675941256784,-2.1636727609595376,-1.4911140211373273,-1.9707110345504741,-1.9610494772228364,-1.6486297854474694,-1.387919112339229,-1.7217859295383489,-1.713126477488225,-2.1366695112310987,-2.0412313659887813,-1.7766885841302757,-1.6771733490229064,-1.3707709917096915,-2.113589706171999,-2.0121069840065973,-1.5883997958008318,-1.7681007655913377,-1.2984301633519333,-1.8710026708679453,-2.0931454478230025,-2.1094256071937094,-1.953668775214793,-1.8572114517826745,-1.8596215878973452,-2.170376298249315,-2.102680046359765,-1.6788944107240442,-1.785444628308902,-2.276401745159025,-1.8985875247028554,-2.0029384391746348,-1.8600957174476078,-1.8532418155856722,-1.8352671583088036,-2.1837556560676354,-1.9633981045040019,-1.4587617415014986,-1.57319792809262
-1.7822442207157547,-1.65627673331716,-1.836607985984017,-2.1181488490080596,-1.6392203870303454,-1.8935131261730085,-1.6899530297846856,-1.9333327896863937,-0.0,-1.9412825093001032,-1.7550546633983424,-1.5125760450693309,-1.6966004156540013,-2.142919536027845,-2.475475000057007,-1.8267989631703891,-1.9157391645079098,-1.7462799579969903,-1.8227974780419165,-1.9470045192087353,-1.7715697504581802,-1.8770241918250565,-1.5300879706720016,-2.4408253179810435,-1.7804656527367795,-1.9140437570090412,-1.626337841650114,-2.150724315455903,-1.6632806777596016,-2.0099087010278063,-1.483869850619641,-1.8452167638802883,-1.9212908330413059,-2.187250285728074,-1.8447452112861866,-2.3572005917681293,-1.9979955147990913,-2.1616913884743525,-1.833724373726266,-1.8261288819688652,-2.280219796124067,-1.4806611468242092,-1.3778717104911085,-2.0096297904464375,-2.0025676263488603,-2.2726622672984043,-1.9602046749046735,-1.9496872311973368,-2.1969932881262912,-1.895792695828458,-2.2718320526154363,-1.6229068127957527,-2.05008562896287,-1.825243087503141,-1.7599653072575459,-1.6445528730128531,-1.8575182082551223,-1.5495848236717331,-2.121758987866609,-2.0082089641355303,-1.473436512823401,-1.2504371572384332,-2.1250678952404822,-1.888856149260889,-1.8277138814643046,-1.9182128377326624,-2.0347107905915625,-1.7910524583327692,-1.985812073692426,-1.928312962255544,-2.044186593834288,-1.695822507327465,-1.8171452418655016,-1.6654077745475622,-1.9260846723884562,-2.0859159797596885,-1.9729801998231853,-1.6629392025962422,-1.8958275610022313,-1.9300357564799575,-1.5821119262949717,-1.5631069733104348,-1.9906731232784014,-2.2066659667053448,-1.8405160744073834,-1.9528810840221569,-2.3363415614698453,-2.031881448859054
-1.9262825649991917,-2.15528213564267,-2.2195553172076212,-2.130946958117224,-1.4625417602678745,-2.002582232097244,-1.8706256592510901,-1.9887245355966687,-1.9412825093001032,-0.0,-1.5339755095925387,-1.7798376273787277,-1.650474076578476,-1.9829353034467092,-2.1014033448125193,-2.1427598054837182,-2.044187616669436,-1.9147264170400395,-1.6395005832182223,-1.7229461148030103,-1.883882271531649,-1.6762725446957958,-1.7943985323235956,-1.7590826058853903,-1.7819035323217685,-1.4768942178334785,-1.9685770941240617,-1.8252403116761426,-2.199949713663014,-1.8918206246786224,-1.8910446962988592,-1.8734816146743867,-1.6679624738193897,-2.0893503357727328,-1.807311110827083,-1.966963894983629,-1.947928972624742,-1.5064882843418548,-2.0651956293437386,-2.092303722960991,-1.7296017656515077,-2.1489007300573326,-1.916395743727753,-1.7121431053755836,-1.8966664046018673,-1.473730734717429,-1.60541718769458,-1.6292398421428473,-1.7898574960088578,-1.8635353673601245,-1.8418682396087964,-1.514215215272293,-1.655507296139129,-2.1891634931559945,-1.6979045640018573,-1.7885095820510664,-1.9845340388041195,-2.2162499048531346,-1.8517559206648873,-1.9299521168449716,-1.534157450000565,-1.8629902537547387,-1.549989879613277,-1.926395456569473,-1.4624443836820498,-1.6078035990863624,-1.7891846474417952,-1.8186021030026078,-1.5230490980427402,-1.6368607111144668,-2.009114283807108,-1.779892488274937,-1.9899332532430898,-2.2117591816235755,-1.536519547303258,-1.9814867161050502,-1.873346514434351,-1.5811935723835286,-1.6960141033503597,-1.9861514864994532,-1.468833080527377,-1.8153941586554607,-2.0737872615772663,-1.9866256716820314,-1.8257261039666444,-2.087263883383924,-1.6623028442504613,-1.9340234023083567
